samp.loc,TIME_GMT,precip_in,time_cst,precip_cm,date_CST,hour_CST,night,dep_site
13030,2016-06-08 23:00:00,0.02,2016-06-08 18:00:00,0.050800000000000005,2016-06-08,18,2016-06-08,016
13146,2016-06-08 23:00:00,0.02,2016-06-08 18:00:00,0.050800000000000005,2016-06-08,18,2016-06-08,016
13210,2016-06-08 23:00:00,0.02,2016-06-08 18:00:00,0.050800000000000005,2016-06-08,18,2016-06-08,016
13254,2016-06-08 23:00:00,0.02,2016-06-08 18:00:00,0.050800000000000005,2016-06-08,18,2016-06-08,016
13030,2016-06-09 00:00:00,0.04,2016-06-08 19:00:00,0.10160000000000001,2016-06-08,19,2016-06-08,016
13146,2016-06-09 00:00:00,0.04,2016-06-08 19:00:00,0.10160000000000001,2016-06-08,19,2016-06-08,016
13210,2016-06-09 00:00:00,0.04,2016-06-08 19:00:00,0.10160000000000001,2016-06-08,19,2016-06-08,016
13254,2016-06-09 00:00:00,0.04,2016-06-08 19:00:00,0.10160000000000001,2016-06-08,19,2016-06-08,016
12963,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
12979,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13002,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13027,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13036,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13038,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13043,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13062,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13066,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13067,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13091,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13094,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13100,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13114,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13126,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13130,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13194,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13251,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
13267,2016-06-10 07:00:00,0.02,2016-06-10 02:00:00,0.050800000000000005,2016-06-10,2,2016-06-09,016
12963,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
12979,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13002,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13027,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13036,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13038,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13043,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13062,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13066,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13067,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13091,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13094,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13100,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13114,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13126,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13130,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13194,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13251,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13267,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13030,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13146,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13210,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
13254,2016-06-13 04:00:00,0.01,2016-06-12 23:00:00,0.025400000000000002,2016-06-12,23,2016-06-12,016
02595,2016-06-18 04:00:00,0.32,2016-06-17 23:00:00,0.8128000000000001,2016-06-17,23,2016-06-17,004
02675,2016-06-18 04:00:00,0.32,2016-06-17 23:00:00,0.8128000000000001,2016-06-17,23,2016-06-17,004
02718,2016-06-18 04:00:00,0.32,2016-06-17 23:00:00,0.8128000000000001,2016-06-17,23,2016-06-17,004
02739,2016-06-18 04:00:00,0.32,2016-06-17 23:00:00,0.8128000000000001,2016-06-17,23,2016-06-17,004
02611,2016-06-18 04:00:00,0.21,2016-06-17 23:00:00,0.5334,2016-06-17,23,2016-06-17,004
02653,2016-06-18 04:00:00,0.21,2016-06-17 23:00:00,0.5334,2016-06-17,23,2016-06-17,004
02681,2016-06-18 04:00:00,0.21,2016-06-17 23:00:00,0.5334,2016-06-17,23,2016-06-17,004
02709,2016-06-18 04:00:00,0.21,2016-06-17 23:00:00,0.5334,2016-06-17,23,2016-06-17,004
02745,2016-06-18 04:00:00,0.21,2016-06-17 23:00:00,0.5334,2016-06-17,23,2016-06-17,004
02757,2016-06-18 04:00:00,0.21,2016-06-17 23:00:00,0.5334,2016-06-17,23,2016-06-17,004
02837,2016-06-18 04:00:00,0.21,2016-06-17 23:00:00,0.5334,2016-06-17,23,2016-06-17,004
02963,2016-06-18 04:00:00,0.21,2016-06-17 23:00:00,0.5334,2016-06-17,23,2016-06-17,004
03021,2016-06-18 04:00:00,0.21,2016-06-17 23:00:00,0.5334,2016-06-17,23,2016-06-17,004
02601,2016-06-18 04:00:00,0.09,2016-06-17 23:00:00,0.2286,2016-06-17,23,2016-06-17,004
02614,2016-06-18 04:00:00,0.09,2016-06-17 23:00:00,0.2286,2016-06-17,23,2016-06-17,004
02617,2016-06-18 04:00:00,0.09,2016-06-17 23:00:00,0.2286,2016-06-17,23,2016-06-17,004
02678,2016-06-18 04:00:00,0.09,2016-06-17 23:00:00,0.2286,2016-06-17,23,2016-06-17,004
02726,2016-06-18 04:00:00,0.09,2016-06-17 23:00:00,0.2286,2016-06-17,23,2016-06-17,004
02793,2016-06-18 04:00:00,0.09,2016-06-17 23:00:00,0.2286,2016-06-17,23,2016-06-17,004
02806,2016-06-18 04:00:00,0.09,2016-06-17 23:00:00,0.2286,2016-06-17,23,2016-06-17,004
02889,2016-06-18 04:00:00,0.09,2016-06-17 23:00:00,0.2286,2016-06-17,23,2016-06-17,004
03094,2016-06-18 04:00:00,0.09,2016-06-17 23:00:00,0.2286,2016-06-17,23,2016-06-17,004
02696,2016-06-18 04:00:00,0.11,2016-06-17 23:00:00,0.2794,2016-06-17,23,2016-06-17,004
02595,2016-06-18 05:00:00,1.05,2016-06-18 00:00:00,2.6670000000000003,2016-06-18,0,2016-06-17,004
02675,2016-06-18 05:00:00,1.05,2016-06-18 00:00:00,2.6670000000000003,2016-06-18,0,2016-06-17,004
02718,2016-06-18 05:00:00,1.05,2016-06-18 00:00:00,2.6670000000000003,2016-06-18,0,2016-06-17,004
02739,2016-06-18 05:00:00,1.05,2016-06-18 00:00:00,2.6670000000000003,2016-06-18,0,2016-06-17,004
02611,2016-06-18 05:00:00,1.36,2016-06-18 00:00:00,3.4544,2016-06-18,0,2016-06-17,004
02653,2016-06-18 05:00:00,1.36,2016-06-18 00:00:00,3.4544,2016-06-18,0,2016-06-17,004
02681,2016-06-18 05:00:00,1.36,2016-06-18 00:00:00,3.4544,2016-06-18,0,2016-06-17,004
02709,2016-06-18 05:00:00,1.36,2016-06-18 00:00:00,3.4544,2016-06-18,0,2016-06-17,004
02745,2016-06-18 05:00:00,1.36,2016-06-18 00:00:00,3.4544,2016-06-18,0,2016-06-17,004
02757,2016-06-18 05:00:00,1.36,2016-06-18 00:00:00,3.4544,2016-06-18,0,2016-06-17,004
02837,2016-06-18 05:00:00,1.36,2016-06-18 00:00:00,3.4544,2016-06-18,0,2016-06-17,004
02963,2016-06-18 05:00:00,1.36,2016-06-18 00:00:00,3.4544,2016-06-18,0,2016-06-17,004
03021,2016-06-18 05:00:00,1.36,2016-06-18 00:00:00,3.4544,2016-06-18,0,2016-06-17,004
02601,2016-06-18 05:00:00,1.34,2016-06-18 00:00:00,3.4036000000000004,2016-06-18,0,2016-06-17,004
02614,2016-06-18 05:00:00,1.34,2016-06-18 00:00:00,3.4036000000000004,2016-06-18,0,2016-06-17,004
02617,2016-06-18 05:00:00,1.34,2016-06-18 00:00:00,3.4036000000000004,2016-06-18,0,2016-06-17,004
02678,2016-06-18 05:00:00,1.34,2016-06-18 00:00:00,3.4036000000000004,2016-06-18,0,2016-06-17,004
02726,2016-06-18 05:00:00,1.34,2016-06-18 00:00:00,3.4036000000000004,2016-06-18,0,2016-06-17,004
02793,2016-06-18 05:00:00,1.34,2016-06-18 00:00:00,3.4036000000000004,2016-06-18,0,2016-06-17,004
02806,2016-06-18 05:00:00,1.34,2016-06-18 00:00:00,3.4036000000000004,2016-06-18,0,2016-06-17,004
02889,2016-06-18 05:00:00,1.34,2016-06-18 00:00:00,3.4036000000000004,2016-06-18,0,2016-06-17,004
03094,2016-06-18 05:00:00,1.34,2016-06-18 00:00:00,3.4036000000000004,2016-06-18,0,2016-06-17,004
02696,2016-06-18 05:00:00,1.1,2016-06-18 00:00:00,2.7940000000000005,2016-06-18,0,2016-06-17,004
02595,2016-06-18 06:00:00,0.04,2016-06-18 01:00:00,0.10160000000000001,2016-06-18,1,2016-06-17,004
02675,2016-06-18 06:00:00,0.04,2016-06-18 01:00:00,0.10160000000000001,2016-06-18,1,2016-06-17,004
02718,2016-06-18 06:00:00,0.04,2016-06-18 01:00:00,0.10160000000000001,2016-06-18,1,2016-06-17,004
02739,2016-06-18 06:00:00,0.04,2016-06-18 01:00:00,0.10160000000000001,2016-06-18,1,2016-06-17,004
02611,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02653,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02681,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02709,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02745,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02757,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02837,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02963,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
03021,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02601,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02614,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02617,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02678,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02726,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02793,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02806,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02889,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
03094,2016-06-18 06:00:00,0.06,2016-06-18 01:00:00,0.1524,2016-06-18,1,2016-06-17,004
02696,2016-06-18 06:00:00,0.09,2016-06-18 01:00:00,0.2286,2016-06-18,1,2016-06-17,004
02696,2016-06-18 07:00:00,0.03,2016-06-18 02:00:00,0.0762,2016-06-18,2,2016-06-17,004
02601,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
02614,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
02617,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
02678,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
02726,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
02793,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
02806,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
02889,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
03094,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
02696,2016-06-22 06:00:00,0.01,2016-06-22 01:00:00,0.025400000000000002,2016-06-22,1,2016-06-21,004
02595,2016-06-22 07:00:00,0.04,2016-06-22 02:00:00,0.10160000000000001,2016-06-22,2,2016-06-21,004
02675,2016-06-22 07:00:00,0.04,2016-06-22 02:00:00,0.10160000000000001,2016-06-22,2,2016-06-21,004
02718,2016-06-22 07:00:00,0.04,2016-06-22 02:00:00,0.10160000000000001,2016-06-22,2,2016-06-21,004
02739,2016-06-22 07:00:00,0.04,2016-06-22 02:00:00,0.10160000000000001,2016-06-22,2,2016-06-21,004
02611,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
02653,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
02681,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
02709,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
02745,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
02757,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
02837,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
02963,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
03021,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
02601,2016-06-22 07:00:00,0.05,2016-06-22 02:00:00,0.127,2016-06-22,2,2016-06-21,004
02614,2016-06-22 07:00:00,0.05,2016-06-22 02:00:00,0.127,2016-06-22,2,2016-06-21,004
02617,2016-06-22 07:00:00,0.05,2016-06-22 02:00:00,0.127,2016-06-22,2,2016-06-21,004
02678,2016-06-22 07:00:00,0.05,2016-06-22 02:00:00,0.127,2016-06-22,2,2016-06-21,004
02726,2016-06-22 07:00:00,0.05,2016-06-22 02:00:00,0.127,2016-06-22,2,2016-06-21,004
02793,2016-06-22 07:00:00,0.05,2016-06-22 02:00:00,0.127,2016-06-22,2,2016-06-21,004
02806,2016-06-22 07:00:00,0.05,2016-06-22 02:00:00,0.127,2016-06-22,2,2016-06-21,004
02889,2016-06-22 07:00:00,0.05,2016-06-22 02:00:00,0.127,2016-06-22,2,2016-06-21,004
03094,2016-06-22 07:00:00,0.05,2016-06-22 02:00:00,0.127,2016-06-22,2,2016-06-21,004
02696,2016-06-22 07:00:00,0.03,2016-06-22 02:00:00,0.0762,2016-06-22,2,2016-06-21,004
02595,2016-06-25 14:00:00,0.02,2016-06-25 09:00:00,0.050800000000000005,2016-06-25,9,2016-06-24,004
02675,2016-06-25 14:00:00,0.02,2016-06-25 09:00:00,0.050800000000000005,2016-06-25,9,2016-06-24,004
02718,2016-06-25 14:00:00,0.02,2016-06-25 09:00:00,0.050800000000000005,2016-06-25,9,2016-06-24,004
02739,2016-06-25 14:00:00,0.02,2016-06-25 09:00:00,0.050800000000000005,2016-06-25,9,2016-06-24,004
02611,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
02653,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
02681,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
02709,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
02745,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
02757,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
02837,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
02963,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
03021,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
02601,2016-06-25 14:00:00,0.01,2016-06-25 09:00:00,0.025400000000000002,2016-06-25,9,2016-06-24,004
02614,2016-06-25 14:00:00,0.01,2016-06-25 09:00:00,0.025400000000000002,2016-06-25,9,2016-06-24,004
02617,2016-06-25 14:00:00,0.01,2016-06-25 09:00:00,0.025400000000000002,2016-06-25,9,2016-06-24,004
02678,2016-06-25 14:00:00,0.01,2016-06-25 09:00:00,0.025400000000000002,2016-06-25,9,2016-06-24,004
02726,2016-06-25 14:00:00,0.01,2016-06-25 09:00:00,0.025400000000000002,2016-06-25,9,2016-06-24,004
02793,2016-06-25 14:00:00,0.01,2016-06-25 09:00:00,0.025400000000000002,2016-06-25,9,2016-06-24,004
02806,2016-06-25 14:00:00,0.01,2016-06-25 09:00:00,0.025400000000000002,2016-06-25,9,2016-06-24,004
02889,2016-06-25 14:00:00,0.01,2016-06-25 09:00:00,0.025400000000000002,2016-06-25,9,2016-06-24,004
03094,2016-06-25 14:00:00,0.01,2016-06-25 09:00:00,0.025400000000000002,2016-06-25,9,2016-06-24,004
02696,2016-06-25 14:00:00,0.07,2016-06-25 09:00:00,0.1778,2016-06-25,9,2016-06-24,004
02601,2016-06-27 05:00:00,0.02,2016-06-27 00:00:00,0.050800000000000005,2016-06-27,0,2016-06-26,004
02614,2016-06-27 05:00:00,0.02,2016-06-27 00:00:00,0.050800000000000005,2016-06-27,0,2016-06-26,004
02617,2016-06-27 05:00:00,0.02,2016-06-27 00:00:00,0.050800000000000005,2016-06-27,0,2016-06-26,004
02678,2016-06-27 05:00:00,0.02,2016-06-27 00:00:00,0.050800000000000005,2016-06-27,0,2016-06-26,004
02726,2016-06-27 05:00:00,0.02,2016-06-27 00:00:00,0.050800000000000005,2016-06-27,0,2016-06-26,004
02793,2016-06-27 05:00:00,0.02,2016-06-27 00:00:00,0.050800000000000005,2016-06-27,0,2016-06-26,004
02806,2016-06-27 05:00:00,0.02,2016-06-27 00:00:00,0.050800000000000005,2016-06-27,0,2016-06-26,004
02889,2016-06-27 05:00:00,0.02,2016-06-27 00:00:00,0.050800000000000005,2016-06-27,0,2016-06-26,004
03094,2016-06-27 05:00:00,0.02,2016-06-27 00:00:00,0.050800000000000005,2016-06-27,0,2016-06-26,004
02601,2016-06-27 06:00:00,0.02,2016-06-27 01:00:00,0.050800000000000005,2016-06-27,1,2016-06-26,004
02614,2016-06-27 06:00:00,0.02,2016-06-27 01:00:00,0.050800000000000005,2016-06-27,1,2016-06-26,004
02617,2016-06-27 06:00:00,0.02,2016-06-27 01:00:00,0.050800000000000005,2016-06-27,1,2016-06-26,004
02678,2016-06-27 06:00:00,0.02,2016-06-27 01:00:00,0.050800000000000005,2016-06-27,1,2016-06-26,004
02726,2016-06-27 06:00:00,0.02,2016-06-27 01:00:00,0.050800000000000005,2016-06-27,1,2016-06-26,004
02793,2016-06-27 06:00:00,0.02,2016-06-27 01:00:00,0.050800000000000005,2016-06-27,1,2016-06-26,004
02806,2016-06-27 06:00:00,0.02,2016-06-27 01:00:00,0.050800000000000005,2016-06-27,1,2016-06-26,004
02889,2016-06-27 06:00:00,0.02,2016-06-27 01:00:00,0.050800000000000005,2016-06-27,1,2016-06-26,004
03094,2016-06-27 06:00:00,0.02,2016-06-27 01:00:00,0.050800000000000005,2016-06-27,1,2016-06-26,004
02696,2016-06-27 06:00:00,0.03,2016-06-27 01:00:00,0.0762,2016-06-27,1,2016-06-26,004
02595,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02675,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02718,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02739,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02611,2016-06-27 15:00:00,0.1,2016-06-27 10:00:00,0.254,2016-06-27,10,2016-06-26,004
02653,2016-06-27 15:00:00,0.1,2016-06-27 10:00:00,0.254,2016-06-27,10,2016-06-26,004
02681,2016-06-27 15:00:00,0.1,2016-06-27 10:00:00,0.254,2016-06-27,10,2016-06-26,004
02709,2016-06-27 15:00:00,0.1,2016-06-27 10:00:00,0.254,2016-06-27,10,2016-06-26,004
02745,2016-06-27 15:00:00,0.1,2016-06-27 10:00:00,0.254,2016-06-27,10,2016-06-26,004
02757,2016-06-27 15:00:00,0.1,2016-06-27 10:00:00,0.254,2016-06-27,10,2016-06-26,004
02837,2016-06-27 15:00:00,0.1,2016-06-27 10:00:00,0.254,2016-06-27,10,2016-06-26,004
02963,2016-06-27 15:00:00,0.1,2016-06-27 10:00:00,0.254,2016-06-27,10,2016-06-26,004
03021,2016-06-27 15:00:00,0.1,2016-06-27 10:00:00,0.254,2016-06-27,10,2016-06-26,004
02601,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02614,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02617,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02678,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02726,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02793,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02806,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02889,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
03094,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02696,2016-06-27 15:00:00,0.11,2016-06-27 10:00:00,0.2794,2016-06-27,10,2016-06-26,004
02595,2016-06-27 16:00:00,0.05,2016-06-27 11:00:00,0.127,2016-06-27,11,2016-06-26,004
02675,2016-06-27 16:00:00,0.05,2016-06-27 11:00:00,0.127,2016-06-27,11,2016-06-26,004
02718,2016-06-27 16:00:00,0.05,2016-06-27 11:00:00,0.127,2016-06-27,11,2016-06-26,004
02739,2016-06-27 16:00:00,0.05,2016-06-27 11:00:00,0.127,2016-06-27,11,2016-06-26,004
02611,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02653,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02681,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02709,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02745,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02757,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02837,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02963,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
03021,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02601,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02614,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02617,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02678,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02726,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02793,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02806,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02889,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
03094,2016-06-27 16:00:00,0.06,2016-06-27 11:00:00,0.1524,2016-06-27,11,2016-06-26,004
02696,2016-06-27 16:00:00,0.07,2016-06-27 11:00:00,0.1778,2016-06-27,11,2016-06-26,004
